RecordDate,Duration_sec,Country,Language,physical_contact__1,physical_contact__2,physical_contact__3,physical_contact__4,physical_contact__5,physical_hygiene__1,physical_hygiene__2,physical_hygiene__3,physical_hygiene__4,physical_hygiene__5,policy_support__1,policy_support__2,policy_support__3,policy_support__4,policy_support__5,generosity__1,generosity__2,generosity__3,psych_wellbeing1,psych_wellbeing2,collective_narcis__1,collective_narcis__2,collective_narcis__3,national_identity__1,national_identity__2,Conspiracy_theories__1,Conspiracy_theories__2,Conspiracy_theories__3,Conspiracy_theories__4,open_mindedness__1,open_mindedness__2,open_mindedness__3,open_mindedness__4,open_mindedness__5,open_mindedness__6,morality_as_cooperat_1,morality_as_cooperat_2,morality_as_cooperat_3,morality_as_cooperat_4,morality_as_cooperat_5,morality_as_cooperat_6,morality_as_cooperat_7,trait_optimism_1,trait_optimism_2,social_belonging__1,social_belonging__2,social_belonging__3,social_belonging__4,trait_self.control__1,trait_self.control__2,trait_self.control__3,trait_self.control__4,Self.esteem,Narcissism__1,Narcissism__2,Narcissism__3,Narcissism__4,Narcissism__5,Narcissism__6,Moral_ID__1,Moral_ID__2,Moral_ID__3,Moral_ID__4,Moral_ID__5,Moral_ID__6,Moral_ID__7,Moral_ID__8,Moral_ID__9,Moral_ID__10,risk_perception__1,risk_perception__2,political_ideology,moral_circle,health_cond,CRT1,CRT2,CRT3,sex,sex_other,age,marit_status,children,employ_status,employ_status_other,Ladder,urban,tested_positive,know_tested_positive,AttCheck_nobots,AttCheck2
02/05/2020 5:55,1498,AUSTRALIA,EN,9,7,7,7,7,9,9,9,9,8,9,8,7,9,8,30,30,40,9,9,9,8,,9,9,7,7,6,6,8,8,8,7,8,8,9,7,8,7,7,7,7,9,9,8,8,7,8,7,7,7,7,8,9,8,8,8,8,8,8,8,8,8,9,9,8,9,8,8,60,70,7,1,10,50,not sure,not sure,2,,36,3,2,1,,1,1,1,1,213,9
02/05/2020 5:57,1596,AUSTRALIA,EN,5,8,5,5,5,2,2,5,2,3,7,5,3,7,9,100,0,0,6,5,5,5,5,5,5,5,2,2,2,7,7,8,8,2,3,5,5,7,8,5,8,8,8,5,7,7,7,7,8,8,3,5,5,5,5,5,3,3,3,8,5,5,2,5,5,6,1,5,5,100,100,5,3,8,25,3 minutes,7 hours,2,,30,1,0,2,,6,1,1,1,213,0
02/05/2020 5:57,476,AUSTRALIA,EN,7,7,7,7,4,8,7,7,7,4,8,7,7,7,7,90,10,0,9,9,8,8,7,3,6,7,8,7,7,8,9,3,4,7,4,9,8,7,7,9,7,7,7,8,7,7,7,3,6,7,4,4,9,8,7,7,7,7,7,8,5,7,6,6,5,5,5,5,7,80,70,7,16,9,25,3 minutes ,7 hours,1,,36,2,0,1,,6,1,1,1,212,8
02/05/2020 5:57,764,AUSTRALIA,EN,10,0,9,10,10,9,9,10,7,8,5,8,7,7,10,100,0,0,7,8,2,2,0,10,7,4,0,0,0,8,10,8,9,0,0,10,4,8,9,5,5,5,8,8,8,9,9,9,2,10,8,2,5,7,6,0,8,4,0,10,8,5,0,7,5,0,5,5,10,20,20,5,11,8,50,300 minutes ,4 hours ,2,,29,2,0,1,,3,1,1,1,213,0
02/05/2020 5:58,679,AUSTRALIA,EN,10,2,7,9,10,10,10,10,9,8,8,10,10,10,9,50,50,0,1,1,5,10,9,10,10,10,8,0,1,8,9,9,8,0,2,9,9,3,7,8,4,7,9,7,8,8,10,4,9,9,10,2,7,2,2,3,9,1,1,10,10,1,0,8,9,8,5,2,8,60,50,3,9,2,50,300,4,1,,55,1,1,2,,11,1,1,1,213,0
02/05/2020 5:58,1463,AUSTRALIA,EN,8,5,7,7,9,5,5,5,5,5,3,3,3,3,3,100,0,0,3,3,4,4,5,10,10,0,0,0,0,3,8,9,9,2,1,5,5,5,5,5,5,4,8,8,8,8,8,8,5,9,9,3,9,2,4,2,5,4,0,10,10,6,0,4,3,3,5,5,9,10,40,5,2,2,50 cents,100 minutes,4 hours,2,,64,3,2,1,,6,1,1,2,213,0
02/05/2020 5:58,1594,AUSTRALIA,EN,7,6,5,5,8,7,6,6,6,6,6,6,7,7,8,70,10,20,6,6,8,6,7,6,7,4,4,0,1,4,6,6,6,2,3,7,7,8,7,7,6,6,7,6,8,7,7,6,8,8,6,2,6,2,5,4,5,5,3,7,7,6,7,6,7,7,6,7,6,10,20,8,16,7,50,300,4,2,,37,2,1,2,,5,1,2,1,213,7
02/05/2020 5:59,1438,AUSTRALIA,EN,9,1,10,10,10,8,7,9,2,9,1,7,1,9,9,10,50,40,8,8,9,9,8,9,9,8,9,9,9,9,9,9,10,0,9,9,9,4,8,9,9,1,9,9,8,9,8,8,9,9,4,1,9,4,8,2,9,8,6,9,8,9,8,8,7,8,8,7,7,0,10,5,10,9,25,3,7,1,,44,3,2,1,,6,1,1,1,213,8
02/05/2020 5:59,942,AUSTRALIA,EN,10,3,10,8,10,10,10,10,9,10,10,10,10,10,10,70,30,0,3,2,0,5,0,10,5,7,0,0,7,0,10,10,10,0,0,7,7,10,5,5,6,7,8,2,5,7,6,7,6,7,8,6,5,1,7,0,5,2,0,10,10,2,0,7,3,0,7,3,9,10,50,5,16,8,50cents,900 minutes,4,2,,21,1,0,1,,6,1,1,1,213,0
02/05/2020 5:59,594,AUSTRALIA,EN,3,8,4,3,4,8,3,9,8,8,4,4,5,5,5,30,50,20,5,4,5,5,6,5,5,9,3,3,3,4,3,4,4,6,5,3,8,3,9,3,8,3,5,3,5,5,4,5,8,3,3,3,5,8,8,3,2,9,8,4,5,9,4,5,5,5,5,7,3,80,40,10,14,9,50 cents,300,4 hours,2,,25,2,0,1,,1,1,1,1,213,3
