RecordDate;Duration_sec;Country;Language;physical_contact__1;physical_contact__2;physical_contact__3;physical_contact__4;physical_contact__5;physical_hygiene__1;physical_hygiene__2;physical_hygiene__3;physical_hygiene__4;physical_hygiene__5;policy_support__1;policy_support__2;policy_support__3;policy_support__4;policy_support__5;generosity__1;generosity__2;generosity__3;psych_wellbeing1;psych_wellbeing2;collective_narcis__1;collective_narcis__2;collective_narcis__3;national_identity__1;national_identity__2;Conspiracy_theories__1;Conspiracy_theories__2;Conspiracy_theories__3;Conspiracy_theories__4;open_mindedness__1;open_mindedness__2;open_mindedness__3;open_mindedness__4;open_mindedness__5;open_mindedness__6;morality_as_cooperat_1;morality_as_cooperat_2;morality_as_cooperat_3;morality_as_cooperat_4;morality_as_cooperat_5;morality_as_cooperat_6;morality_as_cooperat_7;trait_optimism_1;trait_optimism_2;social_belonging__1;social_belonging__2;social_belonging__3;social_belonging__4;trait_self.control__1;trait_self.control__2;trait_self.control__3;trait_self.control__4;Self.esteem;Narcissism__1;Narcissism__2;Narcissism__3;Narcissism__4;Narcissism__5;Narcissism__6;Moral_ID__1;Moral_ID__2;Moral_ID__3;Moral_ID__4;Moral_ID__5;Moral_ID__6;Moral_ID__7;Moral_ID__8;Moral_ID__9;Moral_ID__10;risk_perception__1;risk_perception__2;political_ideology;moral_circle;health_cond;CRT1;CRT2;CRT3;sex;sex_other;age;marit_status;children;employ_status;employ_status_other;Ladder;urban;tested_positive;know_tested_positive;AttCheck_nobots;AttCheck2
22-May-2020 17:40:00;3508;NIGERIA;EN-GB;10;10;7;8;10;7;8;10;8;9;2;6;0;7;9;25;35;40;4;3;4;4;2;10;10;8;4;8;8;6;10;9;10;1;5;9;3;9;7;1;1;0;8;10;3;6;10;6;10;8;2;0;7;3;7;2;8;6;2;10;8;4;1;8;6;0;8;4;3;40;70;6;6;10;50;300;2;1;NA;26;1;0;3;NA;9;1;1;1;213;6
22-May-2020 17:42:00;1725;NIGERIA;EN-GB;10;0;5;5;10;10;10;10;0;5;10;10;10;10;10;70;15;15;8;6;10;5;7;10;10;10;10;10;10;5;10;10;10;0;7;10;10;10;10;10;10;10;10;10;5;9;7;8;7;10;0;1;10;5;10;0;10;10;5;10;8;8;0;7;7;0;8;9;5;10;40;7;14;7;50;300;4;1;NA;20;1;0;4;NA;6;1;1;1;213;0
22-May-2020 17:42:00;1861;NIGERIA;EN-GB;10;0;5;10;10;10;10;10;10;10;10;10;10;10;10;50;30;20;7;5;10;10;10;10;10;10;4;10;10;0;10;10;10;0;0;10;10;10;10;5;10;0;10;10;10;10;10;10;10;10;3;2;10;7;10;2;10;10;3;9;10;8;6;2;6;4;6;7;6;0;0;7;16;10;50;300;4;1;NA;25;1;0;3;NA;8;1;1;1;213;10
22-May-2020 17:44:00;2246;NIGERIA;EN-GB;10;1;10;10;10;10;10;10;10;10;10;10;10;10;10;0;100;0;10;10;5;10;5;10;10;5;5;5;5;5;10;10;10;0;0;10;0;0;0;0;0;0;10;10;10;10;10;10;10;10;0;0;10;0;10;0;10;5;0;10;10;10;0;10;10;0;10;10;10;0;50;5;16;10;25;100;4;1;NA;51;3;3;1;NA;5;1;1;1;213;10
22-May-2020 17:44:00;760;NIGERIA;EN-GB;9;8;9;10;9;9;9;8;8;10;9;9;7;8;10;50;50;0;3;5;9;9;8;10;10;8;10;9;9;9;9;9;9;8;8;10;9;9;9;8;9;9;9;10;8;8;8;9;8;8;8;4;9;9;9;9;8;9;8;8;8;8;9;9;9;8;9;9;9;60;60;9;9;10;50;300;16;1;NA;40;3;2;1;NA;6;1;1;1;213;9
22-May-2020 17:46:00;2191;NIGERIA;EN-GB;7;4;6;6;6;5;5;6;5;5;7;7;7;6;7;80;10;10;9;6;5;5;5;9;7;5;5;5;5;6;7;7;7;2;2;5;7;8;8;8;5;4;9;10;6;6;6;7;8;7;3;0;9;5;5;4;6;5;3;8;8;5;1;7;6;2;6;6;8;0;0;5;9;9;50;3;7;2;NA;44;3;1;2;NA;5;1;1;1;213;0
22-May-2020 17:49:00;1040;NIGERIA;EN-GB;10;0;10;8;10;8;8;9;6;7;5;9;10;9;10;40;30;30;3;7;5;4;3;10;7;1;1;1;1;4;10;10;10;0;1;0;8;9;9;5;8;8;10;9;8;7;8;10;4;8;7;2;2;6;9;4;8;5;2;10;8;6;0;7;8;0;6;6;10;20;30;4;16;9;50;3;4;1;NA;20;1;0;4;NA;6;1;1;1;213;8
22-May-2020 17:54:00;866;NIGERIA;EN-GB;10;2;9;10;10;8;8;9;10;9;10;10;10;10;10;0;70;30;7;8;9;7;8;10;8;8;1;1;2;1;10;10;10;1;0;10;9;10;10;9;7;9;10;10;8;8;10;10;7;9;7;1;9;1;9;0;10;9;0;10;9;9;8;8;9;7;9;8;8;0;0;8;5;10;50;3;15;1;NA;28;1;1;1;NA;3;1;1;1;213;8
22-May-2020 17:55:00;1990;NIGERIA;EN-GB;10;0;10;10;10;6;6;10;4;10;9;9;6;6;6;60;30;10;3;7;8;8;10;10;10;2;0;0;0;0;10;10;10;0;0;10;10;10;8;8;5;0;10;10;6;6;6;6;5;8;8;0;8;5;7;0;7;6;0;10;10;8;0;10;7;0;7;7;10;50;60;7;16;3;50;300;8;2;NA;26;1;0;1;NA;6;1;1;1;213;0
22-May-2020 18:00:00;1471;NIGERIA;EN-GB;10;2;10;10;10;10;9;NA;8;7;7;9;9;9;9;50;10;40;7;7;7;10;5;10;10;0;0;5;2;3;9;7;7;8;1;8;8;10;10;8;9;10;6;6;8;9;8;9;7;8;7;4;9;3;4;0;8;4;0;8;7;4;2;7;3;7;NA;6;5;0;30;2;13;8;50;300;4;1;NA;26;1;0;3;NA;7;1;1;1;213;6
