"cntr","religious","Age","Gender","Education","SES","Country","Source","Trust"
8,1,27,1,2,0,"Turkey","t_tradHealers",0.666666666666667
8,1,28,1,2,0.5,"Turkey","t_scientists",0.666666666666667
8,1,28,1,2,0.5,"Turkey","t_tradHealers",0.666666666666667
8,1,24,1,2,0,"Turkey","t_scientists",0.666666666666667
8,1,24,1,2,0,"Turkey","t_tradHealers",0.666666666666667
8,1,22,1,2,0.5,"Turkey","t_scientists",0.666666666666667
8,1,22,1,2,0.5,"Turkey","t_tradHealers",0.333333333333333
8,1,22,1,2,0.5,"Turkey","t_scientists",0.333333333333333
8,1,22,1,2,0.5,"Turkey","t_tradHealers",1
8,1,29,1,2,0.5,"Turkey","t_scientists",0.666666666666667
8,1,29,1,2,0.5,"Turkey","t_tradHealers",0.666666666666667
8,1,20,1,2,0.5,"Turkey","t_scientists",0.666666666666667
8,1,20,1,2,0.5,"Turkey","t_tradHealers",0.666666666666667
8,1,22,1,2,0.5,"Turkey","t_scientists",0.666666666666667
8,1,22,1,2,0.5,"Turkey","t_tradHealers",0.666666666666667
8,1,32,1,2,0.5,"Turkey","t_scientists",0.333333333333333
8,1,32,1,2,0.5,"Turkey","t_tradHealers",0.666666666666667
8,1,30,1,2,0.5,"Turkey","t_scientists",0.666666666666667
8,1,30,1,2,0.5,"Turkey","t_tradHealers",0.666666666666667
8,1,22,1,2,0.5,"Turkey","t_scientists",0.666666666666667
8,1,22,1,2,0.5,"Turkey","t_tradHealers",0.666666666666667
8,1,25,2,2,0,"Turkey","t_scientists",0
8,1,25,2,2,0,"Turkey","t_tradHealers",0
8,1,32,1,2,0.5,"Turkey","t_scientists",0.666666666666667
8,1,32,1,2,0.5,"Turkey","t_tradHealers",0.666666666666667
8,1,28,1,2,0.5,"Turkey","t_scientists",0.666666666666667
8,1,28,1,2,0.5,"Turkey","t_tradHealers",0.666666666666667
8,1,22,1,2,0.5,"Turkey","t_scientists",0.666666666666667
8,1,22,1,2,0.5,"Turkey","t_tradHealers",0.666666666666667
8,1,34,1,2,0.5,"Turkey","t_scientists",0
8,1,34,1,2,0.5,"Turkey","t_tradHealers",NA
8,1,38,1,2,0,"Turkey","t_scientists",1
8,1,38,1,2,0,"Turkey","t_tradHealers",1
8,1,65,1,1,0.5,"Turkey","t_scientists",1
8,1,65,1,1,0.5,"Turkey","t_tradHealers",0.666666666666667
8,1,26,2,2,0.5,"Turkey","t_scientists",NA
8,1,26,2,2,0.5,"Turkey","t_tradHealers",0.666666666666667
8,1,57,1,1,0,"Turkey","t_scientists",0
8,1,57,1,1,0,"Turkey","t_tradHealers",0.333333333333333
8,1,25,1,2,0.5,"Turkey","t_scientists",0.666666666666667
8,1,25,1,2,0.5,"Turkey","t_tradHealers",0.666666666666667
8,1,47,1,2,1,"Turkey","t_scientists",0.666666666666667
8,1,47,1,2,1,"Turkey","t_tradHealers",0.666666666666667
8,1,20,1,2,0,"Turkey","t_scientists",0.666666666666667
8,1,20,1,2,0,"Turkey","t_tradHealers",0
8,1,59,1,2,1,"Turkey","t_scientists",1
8,1,59,1,2,1,"Turkey","t_tradHealers",0.333333333333333
8,1,41,1,2,0.5,"Turkey","t_scientists",0.333333333333333
8,1,41,1,2,0.5,"Turkey","t_tradHealers",0
8,1,37,1,3,0.5,"Turkey","t_scientists",1
8,1,37,1,3,0.5,"Turkey","t_tradHealers",1
8,1,25,1,3,0.5,"Turkey","t_scientists",0.666666666666667
8,1,25,1,3,0.5,"Turkey","t_tradHealers",0
8,1,32,1,2,0,"Turkey","t_scientists",0.333333333333333
8,1,32,1,2,0,"Turkey","t_tradHealers",0.333333333333333
8,1,22,2,2,0,"Turkey","t_scientists",1
8,1,22,2,2,0,"Turkey","t_tradHealers",0.666666666666667
8,1,24,1,2,0,"Turkey","t_scientists",1
8,1,24,1,2,0,"Turkey","t_tradHealers",0.333333333333333
8,1,23,1,2,0,"Turkey","t_scientists",1
8,1,23,1,2,0,"Turkey","t_tradHealers",0.333333333333333
8,1,27,1,2,0,"Turkey","t_scientists",0
8,1,27,1,2,0,"Turkey","t_tradHealers",0
8,1,33,1,2,1,"Turkey","t_scientists",0.333333333333333
8,1,33,1,2,1,"Turkey","t_tradHealers",1
8,1,24,2,2,0,"Turkey","t_scientists",0.666666666666667
8,1,24,2,2,0,"Turkey","t_tradHealers",1
8,1,28,2,2,0.5,"Turkey","t_scientists",0.333333333333333
8,1,28,2,2,0.5,"Turkey","t_tradHealers",0
8,1,53,1,1,0.5,"Turkey","t_scientists",1
8,1,53,1,1,0.5,"Turkey","t_tradHealers",0.666666666666667
8,1,25,1,2,1,"Turkey","t_scientists",0.666666666666667
8,1,25,1,2,1,"Turkey","t_tradHealers",0.666666666666667
8,1,23,1,3,0.5,"Turkey","t_scientists",1
8,1,23,1,3,0.5,"Turkey","t_tradHealers",0
8,1,24,1,2,0.5,"Turkey","t_scientists",1
8,1,24,1,2,0.5,"Turkey","t_tradHealers",1
8,1,31,1,2,0,"Turkey","t_scientists",0.666666666666667
8,1,31,1,2,0,"Turkey","t_tradHealers",0.333333333333333
8,1,25,1,3,1,"Turkey","t_scientists",1
8,1,25,1,3,1,"Turkey","t_tradHealers",1
8,1,23,1,2,0.5,"Turkey","t_scientists",1
8,1,23,1,2,0.5,"Turkey","t_tradHealers",0.333333333333333
8,1,63,1,1,0,"Turkey","t_scientists",0
8,1,63,1,1,0,"Turkey","t_tradHealers",0
8,1,25,1,2,0,"Turkey","t_scientists",0
8,1,25,1,2,0,"Turkey","t_tradHealers",0
8,1,24,1,3,0,"Turkey","t_scientists",1
8,1,24,1,3,0,"Turkey","t_tradHealers",0.333333333333333
8,0,24,1,3,0,"Turkey","t_scientists",0
8,0,24,1,3,0,"Turkey","t_tradHealers",0.666666666666667
8,1,17,2,2,0.5,"Turkey","t_scientists",0.666666666666667
8,1,17,2,2,0.5,"Turkey","t_tradHealers",0.666666666666667
8,1,23,2,3,0.5,"Turkey","t_scientists",0.333333333333333
8,1,23,2,3,0.5,"Turkey","t_tradHealers",0.666666666666667
8,1,29,1,3,1,"Turkey","t_scientists",1
8,1,29,1,3,1,"Turkey","t_tradHealers",0.666666666666667
8,1,25,1,3,0,"Turkey","t_scientists",0
8,1,25,1,3,0,"Turkey","t_tradHealers",0.333333333333333
8,1,24,1,3,0,"Turkey","t_scientists",1
8,1,24,1,3,0,"Turkey","t_tradHealers",0.666666666666667
8,1,18,1,2,0,"Turkey","t_scientists",1
8,1,18,1,2,0,"Turkey","t_tradHealers",1
8,1,30,1,2,0,"Turkey","t_scientists",0.666666666666667
8,1,30,1,2,0,"Turkey","t_tradHealers",0
8,1,40,1,2,0,"Turkey","t_scientists",0.666666666666667
8,1,40,1,2,0,"Turkey","t_tradHealers",0.666666666666667
8,1,24,1,2,0,"Turkey","t_scientists",0.333333333333333
8,1,24,1,2,0,"Turkey","t_tradHealers",1
8,0,43,1,2,0.5,"Turkey","t_scientists",0.333333333333333
8,0,43,1,2,0.5,"Turkey","t_tradHealers",0.666666666666667
8,1,25,1,2,0.5,"Turkey","t_scientists",0.666666666666667
8,1,25,1,2,0.5,"Turkey","t_tradHealers",1
8,1,40,1,3,0.5,"Turkey","t_scientists",1
8,1,40,1,3,0.5,"Turkey","t_tradHealers",0
8,1,45,2,2,0,"Turkey","t_scientists",0.666666666666667
8,1,45,2,2,0,"Turkey","t_tradHealers",1
8,1,26,1,2,0.5,"Turkey","t_scientists",0.666666666666667
8,1,26,1,2,0.5,"Turkey","t_tradHealers",0.666666666666667
8,1,48,2,2,1,"Turkey","t_scientists",0.666666666666667
8,1,48,2,2,1,"Turkey","t_tradHealers",0.666666666666667
8,1,56,2,1,0,"Turkey","t_scientists",0.666666666666667
8,1,56,2,1,0,"Turkey","t_tradHealers",0.666666666666667
8,1,25,2,3,1,"Turkey","t_scientists",0.666666666666667
8,1,25,2,3,1,"Turkey","t_tradHealers",0.666666666666667
8,1,24,2,3,1,"Turkey","t_scientists",0.666666666666667
8,1,24,2,3,1,"Turkey","t_tradHealers",0.666666666666667
8,1,40,2,2,0,"Turkey","t_scientists",0.333333333333333
8,1,40,2,2,0,"Turkey","t_tradHealers",1
8,1,34,1,2,0,"Turkey","t_scientists",1
8,1,34,1,2,0,"Turkey","t_tradHealers",NA
8,1,35,1,3,1,"Turkey","t_scientists",0.666666666666667
8,1,35,1,3,1,"Turkey","t_tradHealers",1
8,1,32,2,1,0.5,"Turkey","t_scientists",1
8,1,32,2,1,0.5,"Turkey","t_tradHealers",1
8,1,80,2,1,0,"Turkey","t_scientists",0.333333333333333
8,1,80,2,1,0,"Turkey","t_tradHealers",0
8,1,61,1,1,1,"Turkey","t_scientists",0.333333333333333
8,1,61,1,1,1,"Turkey","t_tradHealers",1
8,1,38,1,2,0.5,"Turkey","t_scientists",1
8,1,38,1,2,0.5,"Turkey","t_tradHealers",0.666666666666667
8,1,37,2,1,0.5,"Turkey","t_scientists",0.666666666666667
8,1,37,2,1,0.5,"Turkey","t_tradHealers",0.666666666666667
8,1,35,2,1,1,"Turkey","t_scientists",1
8,1,35,2,1,1,"Turkey","t_tradHealers",0.666666666666667
8,1,64,2,1,0.5,"Turkey","t_scientists",0.666666666666667
8,1,64,2,1,0.5,"Turkey","t_tradHealers",0
8,1,36,1,1,0,"Turkey","t_scientists",0.666666666666667
8,1,36,1,1,0,"Turkey","t_tradHealers",0.666666666666667
8,1,24,2,2,1,"Turkey","t_scientists",1
8,1,24,2,2,1,"Turkey","t_tradHealers",0
8,1,37,1,3,0.5,"Turkey","t_scientists",0.666666666666667
8,1,37,1,3,0.5,"Turkey","t_tradHealers",0.666666666666667
8,1,68,1,1,0.5,"Turkey","t_scientists",1
8,1,68,1,1,0.5,"Turkey","t_tradHealers",0
8,1,54,1,2,1,"Turkey","t_scientists",0.666666666666667
8,1,54,1,2,1,"Turkey","t_tradHealers",0.666666666666667
8,1,64,1,1,0,"Turkey","t_scientists",1
8,1,64,1,1,0,"Turkey","t_tradHealers",1
8,1,38,2,1,0,"Turkey","t_scientists",1
8,1,38,2,1,0,"Turkey","t_tradHealers",1
8,1,65,2,1,0,"Turkey","t_scientists",NA
8,1,65,2,1,0,"Turkey","t_tradHealers",0.333333333333333
8,1,56,1,2,0.5,"Turkey","t_scientists",0.666666666666667
8,1,56,1,2,0.5,"Turkey","t_tradHealers",0.333333333333333
8,1,60,1,1,0.5,"Turkey","t_scientists",1
8,1,60,1,1,0.5,"Turkey","t_tradHealers",1
8,1,47,1,2,0.5,"Turkey","t_scientists",0.333333333333333
8,1,47,1,2,0.5,"Turkey","t_tradHealers",0.333333333333333
8,1,24,1,3,0,"Turkey","t_scientists",0
8,1,24,1,3,0,"Turkey","t_tradHealers",1
8,1,40,1,3,0.5,"Turkey","t_scientists",1
8,1,40,1,3,0.5,"Turkey","t_tradHealers",0.666666666666667
8,1,58,2,2,1,"Turkey","t_scientists",1
8,1,58,2,2,1,"Turkey","t_tradHealers",1
8,1,70,2,1,0,"Turkey","t_scientists",0.666666666666667
8,1,70,2,1,0,"Turkey","t_tradHealers",0.666666666666667
8,1,42,2,1,0,"Turkey","t_scientists",1
8,1,42,2,1,0,"Turkey","t_tradHealers",1
8,1,24,2,3,1,"Turkey","t_scientists",0.666666666666667
8,1,24,2,3,1,"Turkey","t_tradHealers",1
8,1,65,2,1,0.5,"Turkey","t_scientists",1
8,1,65,2,1,0.5,"Turkey","t_tradHealers",1
8,1,42,1,1,0.5,"Turkey","t_scientists",1
8,1,42,1,1,0.5,"Turkey","t_tradHealers",1
8,1,22,2,2,0,"Turkey","t_scientists",0
8,1,22,2,2,0,"Turkey","t_tradHealers",NA
8,1,47,2,3,1,"Turkey","t_scientists",0.666666666666667
8,1,47,2,3,1,"Turkey","t_tradHealers",1
8,1,47,2,1,0,"Turkey","t_scientists",1
8,1,47,2,1,0,"Turkey","t_tradHealers",0.333333333333333
8,1,53,2,1,0.5,"Turkey","t_scientists",0.666666666666667
8,1,53,2,1,0.5,"Turkey","t_tradHealers",0.666666666666667
8,1,17,2,2,0.5,"Turkey","t_scientists",1
8,1,17,2,2,0.5,"Turkey","t_tradHealers",0.666666666666667
8,1,64,2,1,0,"Turkey","t_scientists",0.666666666666667
8,1,64,2,1,0,"Turkey","t_tradHealers",0
8,1,38,2,2,0,"Turkey","t_scientists",1
8,1,38,2,2,0,"Turkey","t_tradHealers",0.333333333333333
8,1,59,1,2,0.5,"Turkey","t_scientists",0.666666666666667
8,1,59,1,2,0.5,"Turkey","t_tradHealers",1
8,1,41,2,1,0,"Turkey","t_scientists",1
8,1,41,2,1,0,"Turkey","t_tradHealers",1
8,1,33,1,1,0,"Turkey","t_scientists",0.333333333333333
8,1,33,1,1,0,"Turkey","t_tradHealers",0.333333333333333
8,1,38,1,1,0.5,"Turkey","t_scientists",1
8,1,38,1,1,0.5,"Turkey","t_tradHealers",0.333333333333333
8,1,43,1,2,0.5,"Turkey","t_scientists",0.666666666666667
8,1,43,1,2,0.5,"Turkey","t_tradHealers",0
8,1,60,2,1,0,"Turkey","t_scientists",1
8,1,60,2,1,0,"Turkey","t_tradHealers",1
8,1,32,1,3,1,"Turkey","t_scientists",0
8,1,32,1,3,1,"Turkey","t_tradHealers",0.333333333333333
8,1,70,1,1,1,"Turkey","t_scientists",0.666666666666667
8,1,70,1,1,1,"Turkey","t_tradHealers",0.666666666666667
8,1,58,1,2,0,"Turkey","t_scientists",0.333333333333333
8,1,58,1,2,0,"Turkey","t_tradHealers",0.333333333333333
8,1,68,1,1,0.5,"Turkey","t_scientists",1
8,1,68,1,1,0.5,"Turkey","t_tradHealers",0.333333333333333
8,1,72,1,3,0.5,"Turkey","t_scientists",0
8,1,72,1,3,0.5,"Turkey","t_tradHealers",1
8,1,30,1,2,0.5,"Turkey","t_scientists",0.666666666666667
8,1,30,1,2,0.5,"Turkey","t_tradHealers",0.666666666666667
8,1,70,1,1,0.5,"Turkey","t_scientists",0.333333333333333
8,1,70,1,1,0.5,"Turkey","t_tradHealers",0.666666666666667
8,1,68,1,2,0.5,"Turkey","t_scientists",1
8,1,68,1,2,0.5,"Turkey","t_tradHealers",0.333333333333333
8,1,24,2,3,0.5,"Turkey","t_scientists",0.666666666666667
8,1,24,2,3,0.5,"Turkey","t_tradHealers",0
8,1,40,1,1,0,"Turkey","t_scientists",0
8,1,40,1,1,0,"Turkey","t_tradHealers",0.333333333333333
8,1,44,2,1,0,"Turkey","t_scientists",0
8,1,44,2,1,0,"Turkey","t_tradHealers",NA
8,1,36,2,1,0,"Turkey","t_scientists",0
8,1,36,2,1,0,"Turkey","t_tradHealers",0.666666666666667
8,1,30,2,1,0,"Turkey","t_scientists",NA
8,1,30,2,1,0,"Turkey","t_tradHealers",0.333333333333333
8,1,23,2,2,0,"Turkey","t_scientists",0
8,1,23,2,2,0,"Turkey","t_tradHealers",0
8,1,28,2,2,0,"Turkey","t_scientists",0.333333333333333
8,1,28,2,2,0,"Turkey","t_tradHealers",0.333333333333333
8,1,37,2,1,0,"Turkey","t_scientists",NA
8,1,37,2,1,0,"Turkey","t_tradHealers",0
8,1,35,1,1,0,"Turkey","t_scientists",0
8,1,35,1,1,0,"Turkey","t_tradHealers",NA
8,1,40,1,1,0,"Turkey","t_scientists",0
8,1,40,1,1,0,"Turkey","t_tradHealers",0
8,1,42,2,1,0,"Turkey","t_scientists",NA
8,1,42,2,1,0,"Turkey","t_tradHealers",NA
8,1,60,2,2,0,"Turkey","t_scientists",1
8,1,60,2,2,0,"Turkey","t_tradHealers",1
8,1,30,2,3,0.5,"Turkey","t_scientists",0.666666666666667
8,1,30,2,3,0.5,"Turkey","t_tradHealers",0.666666666666667
8,1,27,2,2,0.5,"Turkey","t_scientists",0.666666666666667
8,1,27,2,2,0.5,"Turkey","t_tradHealers",0.333333333333333
8,1,28,1,3,0.5,"Turkey","t_scientists",0.666666666666667
8,1,28,1,3,0.5,"Turkey","t_tradHealers",0
8,1,60,2,2,0,"Turkey","t_scientists",0.666666666666667
8,1,60,2,2,0,"Turkey","t_tradHealers",1
8,1,22,2,2,0,"Turkey","t_scientists",0.666666666666667
8,1,22,2,2,0,"Turkey","t_tradHealers",0.666666666666667
8,1,17,2,2,0.5,"Turkey","t_scientists",1
8,1,17,2,2,0.5,"Turkey","t_tradHealers",1
8,1,25,2,2,0.5,"Turkey","t_scientists",1
8,1,25,2,2,0.5,"Turkey","t_tradHealers",0.666666666666667
8,1,49,2,2,0,"Turkey","t_scientists",1
8,1,49,2,2,0,"Turkey","t_tradHealers",0
8,1,21,2,2,0.5,"Turkey","t_scientists",1
8,1,21,2,2,0.5,"Turkey","t_tradHealers",0.333333333333333
8,1,26,1,2,0,"Turkey","t_scientists",1
8,1,26,1,2,0,"Turkey","t_tradHealers",0.666666666666667
8,1,45,2,1,0.5,"Turkey","t_scientists",NA
8,1,45,2,1,0.5,"Turkey","t_tradHealers",0
8,1,19,1,2,0,"Turkey","t_scientists",0
8,1,19,1,2,0,"Turkey","t_tradHealers",0.333333333333333
8,1,68,1,1,0.5,"Turkey","t_scientists",1
8,1,68,1,1,0.5,"Turkey","t_tradHealers",1
8,1,49,2,1,0.5,"Turkey","t_scientists",0.666666666666667
8,1,49,2,1,0.5,"Turkey","t_tradHealers",0.666666666666667
8,0,19,2,2,0.5,"Turkey","t_scientists",0.666666666666667
8,0,19,2,2,0.5,"Turkey","t_tradHealers",0
8,0,19,1,2,1,"Turkey","t_scientists",1
8,0,19,1,2,1,"Turkey","t_tradHealers",1
8,1,26,1,3,0.5,"Turkey","t_scientists",1
8,1,26,1,3,0.5,"Turkey","t_tradHealers",0.666666666666667
8,0,21,1,2,0.5,"Turkey","t_scientists",0.333333333333333
8,0,21,1,2,0.5,"Turkey","t_tradHealers",0
8,1,26,1,3,0.5,"Turkey","t_scientists",0.666666666666667
8,1,26,1,3,0.5,"Turkey","t_tradHealers",0.666666666666667
8,1,27,2,2,0.5,"Turkey","t_scientists",0.666666666666667
8,1,27,2,2,0.5,"Turkey","t_tradHealers",0.666666666666667
8,1,26,2,3,1,"Turkey","t_scientists",0.666666666666667
8,1,26,2,3,1,"Turkey","t_tradHealers",1
8,1,32,2,2,0,"Turkey","t_scientists",0.333333333333333
8,1,32,2,2,0,"Turkey","t_tradHealers",0.666666666666667
8,1,26,2,2,0,"Turkey","t_scientists",1
8,1,26,2,2,0,"Turkey","t_tradHealers",0.666666666666667
8,1,26,2,3,0.5,"Turkey","t_scientists",0.666666666666667
8,1,26,2,3,0.5,"Turkey","t_tradHealers",0
8,1,22,2,3,0.5,"Turkey","t_scientists",0.666666666666667
8,1,22,2,3,0.5,"Turkey","t_tradHealers",0.333333333333333
8,1,50,1,2,0,"Turkey","t_scientists",1
8,1,50,1,2,0,"Turkey","t_tradHealers",0
8,1,19,2,3,0.5,"Turkey","t_scientists",1
8,1,19,2,3,0.5,"Turkey","t_tradHealers",0
8,NA,22,1,3,0.5,"Turkey","t_scientists",1
8,NA,22,1,3,0.5,"Turkey","t_tradHealers",NA
8,1,22,2,3,0.5,"Turkey","t_scientists",0.333333333333333
8,1,22,2,3,0.5,"Turkey","t_tradHealers",0.666666666666667
8,1,21,1,2,0,"Turkey","t_scientists",0.666666666666667
8,1,21,1,2,0,"Turkey","t_tradHealers",0.666666666666667
8,NA,22,2,3,0,"Turkey","t_scientists",1
8,NA,22,2,3,0,"Turkey","t_tradHealers",NA
8,NA,24,1,3,0.5,"Turkey","t_scientists",0.666666666666667
8,NA,24,1,3,0.5,"Turkey","t_tradHealers",0.666666666666667
8,NA,24,1,3,0.5,"Turkey","t_scientists",0.666666666666667
8,NA,24,1,3,0.5,"Turkey","t_tradHealers",0.333333333333333
8,NA,26,1,3,0.5,"Turkey","t_scientists",0.666666666666667
8,NA,26,1,3,0.5,"Turkey","t_tradHealers",0
8,1,23,1,2,0.5,"Turkey","t_scientists",1
8,1,23,1,2,0.5,"Turkey","t_tradHealers",0
8,1,24,1,3,0,"Turkey","t_scientists",0.666666666666667
8,1,24,1,3,0,"Turkey","t_tradHealers",0
8,NA,27,1,3,1,"Turkey","t_scientists",0.666666666666667
8,NA,27,1,3,1,"Turkey","t_tradHealers",0.666666666666667
8,1,21,2,3,0.5,"Turkey","t_scientists",1
8,1,21,2,3,0.5,"Turkey","t_tradHealers",1
8,NA,20,2,3,0.5,"Turkey","t_scientists",1
8,NA,20,2,3,0.5,"Turkey","t_tradHealers",0.666666666666667
8,1,43,2,1,1,"Turkey","t_scientists",0.333333333333333
8,1,43,2,1,1,"Turkey","t_tradHealers",0.666666666666667
8,NA,46,2,1,0.5,"Turkey","t_scientists",0.666666666666667
8,NA,46,2,1,0.5,"Turkey","t_tradHealers",0.666666666666667
8,1,48,1,3,0.5,"Turkey","t_scientists",1
8,1,48,1,3,0.5,"Turkey","t_tradHealers",0
8,NA,23,2,3,0.5,"Turkey","t_scientists",1
8,NA,23,2,3,0.5,"Turkey","t_tradHealers",0.333333333333333
8,NA,25,2,3,0.5,"Turkey","t_scientists",NA
8,NA,25,2,3,0.5,"Turkey","t_tradHealers",0.333333333333333
8,NA,25,1,3,0.5,"Turkey","t_scientists",1
8,NA,25,1,3,0.5,"Turkey","t_tradHealers",0.333333333333333
8,NA,25,1,3,0.5,"Turkey","t_scientists",0.666666666666667
8,NA,25,1,3,0.5,"Turkey","t_tradHealers",0.666666666666667
8,NA,25,2,3,0.5,"Turkey","t_scientists",0.666666666666667
8,NA,25,2,3,0.5,"Turkey","t_tradHealers",0.333333333333333
8,NA,43,2,2,0.5,"Turkey","t_scientists",1
8,NA,43,2,2,0.5,"Turkey","t_tradHealers",NA
8,NA,59,2,2,0.5,"Turkey","t_scientists",0.666666666666667
8,NA,59,2,2,0.5,"Turkey","t_tradHealers",NA
8,1,24,2,3,0.5,"Turkey","t_scientists",1
8,1,24,2,3,0.5,"Turkey","t_tradHealers",0.666666666666667
8,1,22,2,3,0,"Turkey","t_scientists",1
8,1,22,2,3,0,"Turkey","t_tradHealers",1
8,1,47,2,1,0.5,"Turkey","t_scientists",0.666666666666667
8,1,47,2,1,0.5,"Turkey","t_tradHealers",0.666666666666667
8,1,25,1,2,0.5,"Turkey","t_scientists",0.666666666666667
8,1,25,1,2,0.5,"Turkey","t_tradHealers",0.666666666666667
8,1,52,2,2,0,"Turkey","t_scientists",0.666666666666667
8,1,52,2,2,0,"Turkey","t_tradHealers",1
8,1,25,1,2,1,"Turkey","t_scientists",1
8,1,25,1,2,1,"Turkey","t_tradHealers",1
8,1,20,2,2,1,"Turkey","t_scientists",0.666666666666667
8,1,20,2,2,1,"Turkey","t_tradHealers",0.666666666666667
8,1,50,1,3,0,"Turkey","t_scientists",0.666666666666667
8,1,50,1,3,0,"Turkey","t_tradHealers",0.333333333333333
8,1,23,1,2,0.5,"Turkey","t_scientists",1
8,1,23,1,2,0.5,"Turkey","t_tradHealers",0.333333333333333
8,1,26,1,3,1,"Turkey","t_scientists",1
8,1,26,1,3,1,"Turkey","t_tradHealers",1
8,1,17,2,2,1,"Turkey","t_scientists",1
8,1,17,2,2,1,"Turkey","t_tradHealers",1
8,1,52,2,3,0.5,"Turkey","t_scientists",0.666666666666667
8,1,52,2,3,0.5,"Turkey","t_tradHealers",0.666666666666667
8,1,53,2,2,0.5,"Turkey","t_scientists",1
8,1,53,2,2,0.5,"Turkey","t_tradHealers",1
8,1,27,2,3,0.5,"Turkey","t_scientists",0.666666666666667
8,1,27,2,3,0.5,"Turkey","t_tradHealers",0.666666666666667
8,1,47,2,2,0.5,"Turkey","t_scientists",NA
8,1,47,2,2,0.5,"Turkey","t_tradHealers",NA
8,NA,21,1,2,0,"Turkey","t_scientists",0.333333333333333
8,NA,21,1,2,0,"Turkey","t_tradHealers",0
8,0,19,1,2,0,"Turkey","t_scientists",0.666666666666667
8,0,19,1,2,0,"Turkey","t_tradHealers",0.333333333333333
8,1,55,2,2,0.5,"Turkey","t_scientists",0.666666666666667
8,1,55,2,2,0.5,"Turkey","t_tradHealers",0.666666666666667
8,1,30,2,2,0.5,"Turkey","t_scientists",1
8,1,30,2,2,0.5,"Turkey","t_tradHealers",0.333333333333333
8,1,24,1,2,0.5,"Turkey","t_scientists",1
8,1,24,1,2,0.5,"Turkey","t_tradHealers",0.666666666666667
8,1,60,1,2,0.5,"Turkey","t_scientists",0.666666666666667
8,1,60,1,2,0.5,"Turkey","t_tradHealers",0.666666666666667
8,1,46,1,3,0.5,"Turkey","t_scientists",1
8,1,46,1,3,0.5,"Turkey","t_tradHealers",0.333333333333333
8,1,20,1,2,1,"Turkey","t_scientists",1
8,1,20,1,2,1,"Turkey","t_tradHealers",0.333333333333333
8,1,48,2,2,0,"Turkey","t_scientists",0.333333333333333
8,1,48,2,2,0,"Turkey","t_tradHealers",0.333333333333333
8,1,100,2,2,0.5,"Turkey","t_scientists",1
8,1,100,2,2,0.5,"Turkey","t_tradHealers",0.333333333333333
8,1,29,2,3,0,"Turkey","t_scientists",0.666666666666667
8,1,29,2,3,0,"Turkey","t_tradHealers",0
8,1,36,2,3,0.5,"Turkey","t_scientists",1
8,1,36,2,3,0.5,"Turkey","t_tradHealers",0.333333333333333
8,1,30,2,2,0.5,"Turkey","t_scientists",1
8,1,30,2,2,0.5,"Turkey","t_tradHealers",1
8,1,36,2,2,0.5,"Turkey","t_scientists",1
8,1,36,2,2,0.5,"Turkey","t_tradHealers",0
8,1,36,2,2,0,"Turkey","t_scientists",1
8,1,36,2,2,0,"Turkey","t_tradHealers",0.666666666666667
8,1,29,1,1,0.5,"Turkey","t_scientists",NA
8,1,29,1,1,0.5,"Turkey","t_tradHealers",1
8,1,80,2,1,0.5,"Turkey","t_scientists",0.666666666666667
8,1,80,2,1,0.5,"Turkey","t_tradHealers",0.666666666666667
8,1,25,2,3,1,"Turkey","t_scientists",NA
8,1,25,2,3,1,"Turkey","t_tradHealers",1
8,1,29,2,1,1,"Turkey","t_scientists",0.666666666666667
8,1,29,2,1,1,"Turkey","t_tradHealers",0.333333333333333
8,1,58,2,1,0.5,"Turkey","t_scientists",0.666666666666667
8,1,58,2,1,0.5,"Turkey","t_tradHealers",NA
8,1,34,2,3,0.5,"Turkey","t_scientists",0.666666666666667
8,1,34,2,3,0.5,"Turkey","t_tradHealers",0.666666666666667
8,0,32,1,3,1,"Turkey","t_scientists",1
8,0,32,1,3,1,"Turkey","t_tradHealers",0.666666666666667
8,1,34,2,1,0,"Turkey","t_scientists",1
8,1,34,2,1,0,"Turkey","t_tradHealers",0.666666666666667
8,1,35,2,1,1,"Turkey","t_scientists",1
8,1,35,2,1,1,"Turkey","t_tradHealers",1
8,1,45,2,1,0.5,"Turkey","t_scientists",NA
8,1,45,2,1,0.5,"Turkey","t_tradHealers",NA
8,1,67,2,1,0,"Turkey","t_scientists",NA
8,1,67,2,1,0,"Turkey","t_tradHealers",NA
8,1,55,2,1,0,"Turkey","t_scientists",NA
8,1,55,2,1,0,"Turkey","t_tradHealers",0
8,1,50,2,1,1,"Turkey","t_scientists",1
8,1,50,2,1,1,"Turkey","t_tradHealers",1
8,1,56,2,1,0.5,"Turkey","t_scientists",NA
8,1,56,2,1,0.5,"Turkey","t_tradHealers",0.666666666666667
8,1,52,2,1,0.5,"Turkey","t_scientists",0.333333333333333
8,1,52,2,1,0.5,"Turkey","t_tradHealers",0.666666666666667
8,1,32,2,1,0.5,"Turkey","t_scientists",0.666666666666667
8,1,32,2,1,0.5,"Turkey","t_tradHealers",1
8,1,35,1,1,0,"Turkey","t_scientists",0.333333333333333
8,1,35,1,1,0,"Turkey","t_tradHealers",0.666666666666667
8,1,34,2,1,0.5,"Turkey","t_scientists",0.666666666666667
8,1,34,2,1,0.5,"Turkey","t_tradHealers",0.666666666666667
8,1,29,2,2,0.5,"Turkey","t_scientists",1
