RecordDate;Duration_sec;Country;Language;physical_contact__1;physical_contact__2;physical_contact__3;physical_contact__4;physical_contact__5;physical_hygiene__1;physical_hygiene__2;physical_hygiene__3;physical_hygiene__4;physical_hygiene__5;policy_support__1;policy_support__2;policy_support__3;policy_support__4;policy_support__5;generosity__1;generosity__2;generosity__3;psych_wellbeing1;psych_wellbeing2;collective_narcis__1;collective_narcis__2;collective_narcis__3;national_identity__1;national_identity__2;Conspiracy_theories__1;Conspiracy_theories__2;Conspiracy_theories__3;Conspiracy_theories__4;open_mindedness__1;open_mindedness__2;open_mindedness__3;open_mindedness__4;open_mindedness__5;open_mindedness__6;morality_as_cooperat_1;morality_as_cooperat_2;morality_as_cooperat_3;morality_as_cooperat_4;morality_as_cooperat_5;morality_as_cooperat_6;morality_as_cooperat_7;trait_optimism_1;trait_optimism_2;social_belonging__1;social_belonging__2;social_belonging__3;social_belonging__4;trait_self.control__1;trait_self.control__2;trait_self.control__3;trait_self.control__4;Self.esteem;Narcissism__1;Narcissism__2;Narcissism__3;Narcissism__4;Narcissism__5;Narcissism__6;Moral_ID__1;Moral_ID__2;Moral_ID__3;Moral_ID__4;Moral_ID__5;Moral_ID__6;Moral_ID__7;Moral_ID__8;Moral_ID__9;Moral_ID__10;risk_perception__1;risk_perception__2;political_ideology;moral_circle;health_cond;CRT1;CRT2;CRT3;sex;sex_other;age;marit_status;children;employ_status;employ_status_other;Ladder;urban;tested_positive;know_tested_positive;AttCheck_nobots;AttCheck2
22-May-2020 15:19:00;3714;PHILIPPINES;EN-GB;10;1;5;10;10;10;10;10;10;10;10;10;10;10;10;40;30;30;8;8;9;9;7;10;10;8;9;7;7;8;9;9;10;1;1;10;10;10;10;10;10;10;10;8;8;7;9;8;7;10;5;1;9;8;9;1;9;6;3;10;10;2;1;2;2;1;7;3;10;70;70;9;16;10;50;1;128;2;NA;28;2;0;1;NA;3;1;1;2;213;10
22-May-2020 15:22:00;1580;PHILIPPINES;EN-GB;10;0;9;10;10;10;10;10;10;10;10;10;10;10;10;80;10;10;7;6;10;10;10;10;10;5;5;5;5;10;10;10;10;7;5;10;10;10;8;7;10;4;10;10;10;10;9;10;9;10;0;0;10;9;9;0;10;8;5;10;10;8;0;8;9;8;8;10;10;80;80;10;1;10;50;3;8;2;NA;23;1;1;1;NA;4;1;1;1;213;0
22-May-2020 15:22:00;2373;PHILIPPINES;EN-GB;9;0;10;9;10;9;9;10;9;7;10;10;9;9;10;20;50;30;3;3;7;8;7;10;10;1;2;1;2;8;10;10;10;0;0;8;7;9;9;7;8;2;3;4;7;8;8;9;7;7;8;1;8;1;1;0;1;0;0;10;8;4;0;7;9;1;6;4;6;60;80;3;7;7;25;300;8;1;NA;49;1;0;6;Freelancer;7;1;1;1;213;0
22-May-2020 15:25:00;1598;PHILIPPINES;EN-GB;10;1;10;10;10;10;10;10;10;10;10;9;10;10;10;10;60;30;8;7;9;9;10;10;10;6;2;2;2;2;9;8;8;7;7;8;8;7;7;7;7;7;9;9;9;9;9;9;8;9;7;1;9;2;6;2;8;8;3;8;8;8;1;8;8;1;8;8;8;10;30;7;1;9;50;900;4;1;NA;29;1;0;1;NA;3;1;1;1;213;0
22-May-2020 15:27:00;4277;PHILIPPINES;EN-GB;10;0;2;10;10;9;9;10;8;10;10;10;10;10;10;40;40;20;9;8;7;5;5;10;9;1;2;1;1;7;8;3;3;3;0;8;8;8;8;8;7;1;9;10;6;7;8;10;8;9;3;1;7;7;3;1;1;2;1;9;8;2;2;2;2;2;4;6;7;10;20;8;3;10;50;300;4;1;NA;37;1;0;1;NA;6;1;1;1;213;0
22-May-2020 15:31:00;1444;PHILIPPINES;EN-GB;10;4;8;9;9;9;9;10;10;7;10;10;10;10;10;80;20;0;6;7;6;9;6;10;10;8;7;8;7;6;8;8;8;4;7;7;6;8;8;6;7;7;7;9;8;8;7;9;8;9;7;8;6;8;6;3;9;6;4;9;10;6;3;7;8;2;7;6;10;20;40;6;14;7;50;300;4;1;NA;20;1;0;4;NA;9;1;1;1;213;3
22-May-2020 15:34:00;1323;PHILIPPINES;EN-GB;10;1;10;10;10;10;10;10;10;10;10;10;10;10;10;20;80;0;9;7;8;8;7;10;10;0;0;2;0;2;10;10;10;0;0;10;9;10;10;5;1;0;10;10;10;10;10;10;7;7;2;2;8;2;2;0;7;7;0;10;10;7;0;8;8;10;8;6;10;10;30;5;16;7;25;300;2;1;NA;32;3;1;3;NA;6;1;2;2;213;6
22-May-2020 15:36:00;1383;PHILIPPINES;EN-GB;10;0;6;10;10;10;10;10;10;3;10;3;10;6;8;10;70;20;10;8;8;9;9;10;10;8;8;7;4;10;8;6;8;3;4;6;8;4;6;6;6;4;8;8;8;6;6;10;10;10;7;2;8;3;7;1;10;3;4;8;10;4;4;7;7;4;6;4;6;40;50;7;1;10;50;900;16;2;NA;39;3;1;2;NA;6;1;1;1;213;8
22-May-2020 15:38:00;1625;PHILIPPINES;EN-GB;9;1;3;10;10;7;7;6;5;5;6;8;6;9;8;0;100;0;7;8;5;5;5;7;7;7;7;7;6;7;7;7;7;3;3;6;6;6;6;4;3;3;8;9;8;8;8;8;9;9;2;1;8;4;3;2;6;3;5;10;9;9;0;9;9;1;8;8;9;20;30;9;16;8;25;3;NA;1;NA;55;3;0;2;NA;4;1;1;1;213;0
22-May-2020 15:41:00;2511;PHILIPPINES;EN-GB;9;9;10;8;8;10;9;10;7;8;10;10;10;10;10;70;20;10;5;6;7;10;8;10;9;7;2;3;4;2;9;7;10;0;0;7;7;6;8;8;7;7;8;8;7;8;6;7;8;6;7;7;8;3;3;0;0;0;0;10;6;8;2;7;7;5;7;4;7;10;10;6;16;7;50;300;4;2;NA;23;1;0;3;NA;5;1;1;1;213;0
22-May-2020 15:53:00;2076;PHILIPPINES;EN-GB;10;0;9;9;10;10;9;7;7;7;8;9;9;8;10;75;25;0;6;7;8;7;7;10;9;7;2;0;2;7;10;9;9;2;3;8;8;7;9;7;2;2;9;8;9;9;8;10;3;5;6;1;5;7;9;2;8;6;3;10;7;7;7;7;7;7;7;6;8;10;20;5;1;8;50;300;4;2;NA;51;1;0;6;online freelancer;6;1;1;1;213;0
22-May-2020 15:59:00;2066;PHILIPPINES;EN-GB;10;6;8;9;10;7;8;10;9;7;10;10;10;10;10;35;35;30;9;7;10;8;9;10;8;5;2;1;1;4;9;10;10;0;2;10;8;7;8;5;7;4;9;10;8;8;7;9;8;8;6;7;8;6;4;0;7;6;1;10;10;8;0;9;8;2;8;10;10;60;80;6;16;4;25;900;7;2;NA;20;1;0;2;NA;6;1;1;1;213;0
22-May-2020 16:01:00;4028;PHILIPPINES;EN-GB;6;6;5;10;10;8;8;10;7;10;5;8;5;8;5;50;30;20;5;5;5;5;5;10;6;5;5;5;5;10;10;5;10;1;5;8;5;6;5;5;8;0;5;5;5;5;5;10;8;5;1;5;6;5;5;0;5;1;1;5;5;8;5;5;8;5;5;5;5;10;10;5;16;8;50;3;8;2;NA;56;1;0;3;NA;6;2;1;1;213;5
22-May-2020 16:02:00;1466;PHILIPPINES;EN-GB;10;4;9;9;9;10;10;10;9;9;10;10;10;10;10;20;40;40;9;9;6;7;7;8;9;6;6;4;6;6;8;8;7;5;7;8;8;8;8;8;8;6;9;10;9;10;9;10;7;8;6;4;8;8;9;4;7;7;4;8;8;7;4;8;8;8;7;7;6;40;50;5;16;8;50;300;4;2;NA;34;1;0;6;self-employed;6;1;1;1;213;0
22-May-2020 16:08:00;1720;PHILIPPINES;EN-GB;10;0;10;10;10;9;9;10;9;10;10;10;10;10;10;20;50;30;8;8;2;9;9;10;10;10;0;10;10;0;10;10;10;0;0;10;10;10;10;10;10;10;10;10;10;10;10;10;8;9;1;2;10;10;10;0;10;2;0;10;10;10;0;10;10;0;10;10;10;10;10;8;16;9;50;300;8;2;NA;27;1;0;1;NA;4;2;1;2;213;10
22-May-2020 16:10:00;1608;PHILIPPINES;EN-GB;10;4;7;10;10;10;10;10;4;10;10;10;10;10;10;1;69;30;6;6;7;8;4;10;10;10;3;4;10;8;9;10;10;6;1;7;4;8;7;4;7;8;7;7;7;4;6;10;2;10;6;3;3;3;4;2;6;3;6;9;10;8;2;6;6;5;4;0;6;40;60;NA;9;4;50;300;4;2;NA;41;1;1;1;NA;6;1;1;1;213;7
22-May-2020 16:10:00;1145;PHILIPPINES;EN-GB;9;1;8;8;10;9;7;10;10;7;10;10;10;10;10;75;25;0;2;1;8;7;9;10;10;1;1;0;1;3;8;8;8;1;4;8;8;7;7;7;7;7;2;2;2;3;7;3;7;7;7;7;3;3;4;4;8;7;4;10;10;8;1;7;7;9;7;7;7;60;70;7;5;2;50;300;4;1;NA;45;3;4;6;on Disability pension;9;1;1;2;213;0
22-May-2020 16:19:00;1234;PHILIPPINES;EN-GB;9;1;9;9;9;8;8;8;8;8;9;9;9;9;9;100;0;0;8;9;5;7;5;9;9;9;1;9;1;2;8;8;8;0;0;5;1;5;5;5;5;5;9;9;9;9;9;9;9;9;2;2;8;0;0;0;1;5;1;9;9;5;0;5;5;0;1;3;7;50;60;5;5;5;50;300;7;1;NA;46;2;2;1;NA;6;1;1;1;213;0
22-May-2020 16:22:00;1496;PHILIPPINES;EN-GB;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;80;10;10;6;7;7;10;8;10;10;10;10;0;10;10;6;10;10;6;6;10;10;10;10;10;10;0;10;10;4;4;6;0;10;10;0;0;4;4;6;6;4;4;4;10;10;10;0;10;0;0;10;10;10;0;0;6;16;6;NA;NA;NA;1;NA;39;1;0;2;NA;6;1;2;2;213;5
22-May-2020 16:25:00;1024;PHILIPPINES;EN-GB;8;8;8;7;8;9;8;8;8;8;7;8;9;9;9;80;10;10;8;8;2;2;6;8;8;8;8;8;8;7;7;7;7;7;7;8;8;9;8;9;8;8;8;8;4;9;9;9;8;9;8;9;8;8;8;1;9;8;1;9;8;8;8;8;7;7;8;8;9;80;90;8;1;8;25;300;7;1;NA;30;3;1;1;NA;6;1;2;2;213;9
22-May-2020 16:42:00;1070;PHILIPPINES;EN-GB;10;0;10;10;10;10;10;10;10;10;10;5;10;10;10;50;25;25;10;10;10;10;10;10;10;10;10;10;10;10;10;5;NA;NA;NA;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;5;0;10;10;6;0;10;10;2;10;10;10;10;10;10;10;10;10;10;0;60;10;16;10;50;300;7.5;1;NA;39;3;0;1;NA;1;1;1;1;213;10
22-May-2020 16:43:00;1810;PHILIPPINES;EN-GB;8;2;8;8;10;8;9;9;9;9;9;9;9;9;10;0;50;50;5;5;2;5;5;10;10;3;3;3;3;3;8;8;8;0;2;5;6;6;6;5;7;3;6;8;5;5;7;8;8;6;3;3;6;2;5;1;3;5;0;8;8;8;1;8;8;2;5;5;8;50;70;5;16;5;50;300;4;2;NA;36;3;0;3;NA;8;1;1;1;213;0
22-May-2020 16:45:00;2670;PHILIPPINES;EN-GB;10;0;10;10;10;10;10;10;10;10;10;10;10;10;10;10;60;30;8;6;2;10;8;10;10;3;10;3;0;8;0;9;10;2;0;8;8;9;9;8;7;1;10;10;8;8;8;10;3;2;2;3;2;1;4;8;3;3;7;10;10;10;2;10;3;0;10;10;8;30;70;7;9;7;50;3000;16;2;NA;50;3;2;1;NA;5;1;1;2;213;2
22-May-2020 16:56:00;2315;PHILIPPINES;EN-GB;10;0;10;10;10;6;6;6;6;6;9;10;9;8;8;5;90;5;1;2;6;6;6;10;10;9;7;7;4;6;8;8;8;1;6;6;6;8;6;6;6;6;6;6;1;6;6;6;6;6;1;0;7;4;4;1;4;0;3;9;9;6;0;6;6;1;6;6;9;20;20;6;16;3;50;300;4;2;NA;67;1;3;5;NA;9;2;1;1;213;0
22-May-2020 17:18:00;1010;PHILIPPINES;EN-GB;10;5;10;10;10;10;10;10;10;10;10;10;10;10;10;50;50;0;0;0;0;10;0;10;10;0;0;0;0;10;10;10;10;10;10;5;5;5;5;5;5;5;10;10;8;5;5;10;5;10;5;5;10;0;5;0;5;0;5;5;5;0;0;5;5;0;5;5;10;10;10;10;6;7;50;300;4;1;NA;32;1;0;1;NA;8;1;1;2;213;0
22-May-2020 17:27:00;2711;PHILIPPINES;EN-GB;10;0;10;10;10;10;10;10;10;10;10;10;10;10;10;50;25;25;9;8;5;5;5;10;10;4;0;0;0;8;10;10;10;0;0;10;10;10;6;10;6;6;10;10;10;10;10;10;9;10;1;0;10;7;8;5;8;8;1;10;10;6;0;10;10;0;8;6;10;0;10;6;16;10;25;3;7;1;NA;30;3;1;1;NA;4;1;1;1;213;0
