RecordDate;Duration_sec;Country;Language;physical_contact__1;physical_contact__2;physical_contact__3;physical_contact__4;physical_contact__5;physical_hygiene__1;physical_hygiene__2;physical_hygiene__3;physical_hygiene__4;physical_hygiene__5;policy_support__1;policy_support__2;policy_support__3;policy_support__4;policy_support__5;generosity__1;generosity__2;generosity__3;psych_wellbeing1;psych_wellbeing2;collective_narcis__1;collective_narcis__2;collective_narcis__3;national_identity__1;national_identity__2;Conspiracy_theories__1;Conspiracy_theories__2;Conspiracy_theories__3;Conspiracy_theories__4;open_mindedness__1;open_mindedness__2;open_mindedness__3;open_mindedness__4;open_mindedness__5;open_mindedness__6;morality_as_cooperat_1;morality_as_cooperat_2;morality_as_cooperat_3;morality_as_cooperat_4;morality_as_cooperat_5;morality_as_cooperat_6;morality_as_cooperat_7;trait_optimism_1;trait_optimism_2;social_belonging__1;social_belonging__2;social_belonging__3;social_belonging__4;trait_self.control__1;trait_self.control__2;trait_self.control__3;trait_self.control__4;Self.esteem;Narcissism__1;Narcissism__2;Narcissism__3;Narcissism__4;Narcissism__5;Narcissism__6;Moral_ID__1;Moral_ID__2;Moral_ID__3;Moral_ID__4;Moral_ID__5;Moral_ID__6;Moral_ID__7;Moral_ID__8;Moral_ID__9;Moral_ID__10;risk_perception__1;risk_perception__2;political_ideology;moral_circle;health_cond;CRT1;CRT2;CRT3;sex;sex_other;age;marit_status;children;employ_status;employ_status_other;Ladder;urban;tested_positive;know_tested_positive;AttCheck_nobots;AttCheck2
2/05/2020 19:57;641;COLOMBIA;ES;100;0;100;100;100;16;18;100;100;100;100;100;4;100;100;90;5;5;0;7;0;0;0;10;0;10;0;0;0;0;10;10;10;0;0;8;10;10;10;10;10;10;9;10;9;9;9;9;2;10;7;0;10;7;4;5;;;;10;10;10;0;7;1;1;5;2;4;20;70;4;1;6;100;300;4;1;;19;2;0;4;;5;1;1;1;213;6
2/05/2020 20:02;2044;COLOMBIA;ES;90;10;;90;100;100;100;100;80;70;100;100;100;100;100;30;70;0;3;2;6;5;5;10;10;0;0;0;0;3;10;10;10;0;2;5;8;10;9;2;10;10;4;5;4;6;6;7;2;5;9;9;4;3;6;2;4;4;1;10;7;5;0;2;3;0;2;2;10;20;60;3;16;2;25;3;7;1;;23;1;0;4;;6;1;1;1;;0
2/05/2020 20:07;1178;COLOMBIA;ES;91;0;100;100;100;91;100;100;100;100;100;100;100;100;100;0;100;0;2;2;2;5;;10;10;1;1;1;1;0;10;10;10;0;0;;;;;;;;5;5;10;8;8;10;8;10;10;9;2;0;5;0;10;9;0;10;10;5;0;8;8;0;;8;10;50;50;5;16;2;25;300;4;2;;19;1;0;4;;6;1;1;1;213;9
2/05/2020 20:13;1123;COLOMBIA;ES;90;72;93;54;79;;;;25;;70;82;82;71;70;0;100;0;9;8;2;5;1;10;;1;0;0;0;;9;7;8;0;;5;5;1;2;2;;1;10;9;10;10;10;10;5;5;5;8;10;0;5;0;10;;0;8;10;5;0;5;2;3;5;6;7;20;40;4;1;9;25;300;3;1;;22;2;0;6;Suspendido contrato ;6;1;1;1;213;8
2/05/2020 20:14;2212;COLOMBIA;ES;100;0;100;100;100;100;100;100;100;0;100;100;100;100;100;10;60;30;8;9;10;10;10;10;10;10;0;10;10;0;10;10;10;0;0;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;0;0;10;10;10;0;10;10;0;10;10;10;0;6;10;0;10;10;10;0;100;10;2;10;100;300;16;2;;19;2;0;4;;3;2;1;2;213;10
2/05/2020 20:14;2007;COLOMBIA;ES;100;0;100;100;100;97;100;100;100;100;100;100;100;100;100;80;10;10;2;3;8;9;9;10;10;2;2;2;3;1;10;10;10;0;0;5;5;6;6;6;10;7;7;8;10;10;10;10;8;8;3;0;9;3;1;0;7;3;1;8;8;1;0;6;7;0;5;0;5;30;40;5;11;7;25;3;4;2;;69;1;3;6;;3;1;1;2;213;10
2/05/2020 20:16;3681;COLOMBIA;ES;80;0;100;100;91;100;100;100;100;91;66;63;57;52;100;0;100;0;9;9;0;0;0;10;10;9;9;9;8;0;0;10;10;0;9;6;10;9;10;10;7;10;10;10;9;10;10;9;9;10;9;10;10;0;0;0;6;0;0;10;10;6;0;10;10;0;0;0;5;20;60;5;1;8;25;3;7;1;;44;3;1;1;;6;3;1;1;213;10
2/05/2020 20:18;788;COLOMBIA;ES;96;5;100;100;100;100;100;80;70;10;100;100;100;100;100;0;80;20;5;8;5;5;5;10;7;4;0;0;0;5;10;10;10;0;2;5;6;8;8;5;8;8;8;8;6;7;7;7;5;8;7;6;6;3;5;2;7;7;0;10;8;8;0;7;7;0;8;7;10;70;100;5;5;7;25;300;7;2;;29;2;0;4;;5;1;1;1;213;8
2/05/2020 20:19;1307;COLOMBIA;ES;50;100;100;70;100;0;100;0;0;100;100;100;100;100;100;30;70;0;10;3;5;5;0;10;10;10;7;10;10;0;10;10;10;0;0;3;3;10;10;3;3;3;10;5;10;10;10;10;5;10;4;6;7;2;2;0;2;8;0;10;5;7;0;8;10;0;0;8;10;100;100;5;11;9;25;3;7;2;;20;2;0;4;;4;1;1;1;213;10
2/05/2020 20:19;3239;COLOMBIA;ES;100;0;100;100;100;100;100;100;100;90;100;100;100;100;100;0;50;50;4;4;0;;0;10;10;0;0;0;0;0;10;10;10;0;0;0;0;0;0;0;8;8;7;;3;;8;10;0;10;5;2;2;0;0;3;7;0;0;10;7;0;0;8;4;2;0;0;10;50;50;2;16;3;25;3;7;2;;20;1;0;4;;6;1;1;2;213;10
2/05/2020 20:22;786;COLOMBIA;ES;89;0;93;99;98;97;96;100;100;93;91;100;97;95;100;0;100;0;9;9;9;7;;10;10;8;7;7;8;9;10;10;10;0;0;0;0;0;7;7;6;7;10;10;9;10;10;10;10;9;10;6;10;1;7;0;10;8;8;9;8;8;0;10;10;0;9;9;9;50;70;6;;10;100;300;4;2;;27;1;0;1;;6;2;1;1;213;9
2/05/2020 20:23;1594;COLOMBIA;ES;90;0;100;100;100;80;87;87;89;;33;86;95;89;94;0;100;0;6;8;9;7;8;10;9;7;7;7;8;;9;9;9;0;8;8;9;8;9;9;9;0;10;8;8;9;8;10;7;8;6;8;9;4;4;2;2;2;1;1;2;9;1;0;0;8;0;1;6;30;20;;;6;25;3;7;1;;54;3;2;3;;8;1;1;1;213;9
2/05/2020 20:25;817;COLOMBIA;ES;100;0;100;100;100;100;100;100;100;100;100;100;100;100;100;50;50;0;5;6;;5;;5;;0;0;0;0;0;10;10;10;0;0;5;;;;;;;10;10;8;8;8;2;10;10;6;6;8;10;5;5;5;5;5;5;5;5;5;5;5;5;6;5;5;0;50;5;16;7;125;1;64;1;;22;2;0;3;;6;1;1;2;213;9
2/05/2020 20:29;1111;COLOMBIA;ES;90;0;90;70;87;90;90;83;78;55;90;90;70;90;90;10;45;45;5;5;;9;1;9;8;1;5;4;5;1;10;10;10;1;1;1;1;1;2;5;0;0;8;7;7;8;7;7;8;6;8;5;7;2;5;1;;7;2;8;7;3;2;7;5;1;7;5;8;30;80;2;14;8;25;3;7;1;;21;2;0;4;;7;1;1;1;213;8
2/05/2020 20:29;2211;COLOMBIA;ES;100;100;88;90;100;90;95;97;80;90;100;100;100;100;100;40;40;20;5;6;;1;;5;5;7;3;4;;1;10;10;10;0;0;0;0;0;10;;10;10;9;9;8;8;8;9;8;7;2;2;8;0;0;0;0;0;1;10;9;0;0;8;8;0;2;1;10;10;10;8;14;5;25;300;16;2;;52;3;3;1;;6;1;1;1;213;9
2/05/2020 20:29;2038;COLOMBIA;ES;100;0;86;88;100;100;100;100;100;88;83;100;71;100;100;0;100;0;5;8;5;7;5;10;10;5;5;5;5;0;8;10;7;0;1;10;8;7;0;9;9;10;8;9;7;8;7;8;9;9;0;3;3;1;1;0;0;8;6;9;10;5;0;9;9;0;8;7;10;50;90;0;14;9;25;3;4;2;;29;2;0;1;;4;1;1;2;213;0
2/05/2020 20:30;1383;COLOMBIA;ES;100;0;100;100;100;100;100;100;100;100;100;100;100;100;100;0;100;0;8;8;0;0;0;10;0;7;0;0;0;2;10;10;10;0;0;0;0;0;0;0;0;0;10;10;8;10;10;10;9;10;0;0;10;0;0;0;0;0;0;10;10;0;0;10;7;0;5;0;10;10;40;6;16;8;25;3;0;2;;39;1;1;1;;4;1;1;2;213;0
2/05/2020 20:31;3171;COLOMBIA;ES;100;50;100;100;100;89;100;100;94;100;100;100;100;100;100;50;0;50;8;6;;5;5;10;8;8;2;8;3;0;10;10;8;0;3;10;10;10;10;8;10;10;6;10;5;7;5;5;10;4;8;8;5;5;5;5;8;7;5;10;10;7;0;0;0;2;0;3;10;30;70;4;2;7;25;3;;1;;36;2;1;3;;6;1;1;1;213;0
2/05/2020 20:38;1670;COLOMBIA;ES;98;0;98;2;100;100;100;100;100;100;100;100;100;100;100;0;100;0;7;7;;5;;10;10;;1;1;;0;10;10;10;0;0;2;8;9;10;5;10;10;8;8;8;9;8;10;7;10;8;1;8;6;7;0;9;8;1;9;9;8;0;8;8;8;8;8;8;0;50;8;16;2;20;300;3;2;;50;1;0;1;;4;1;1;1;213;0
2/05/2020 20:40;19937;COLOMBIA;ES;100;10;91;79;100;71;88;100;80;0;100;0;0;100;100;100;0;0;8;5;5;5;5;5;8;10;10;10;10;5;10;10;10;0;2;5;5;8;4;8;0;0;8;10;7;5;8;10;7;10;3;7;7;10;10;7;5;7;10;7;7;7;10;4;3;10;3;2;3;80;100;3;8;6;25;3;7;1;;35;2;0;1;;5;1;1;2;333;5
2/05/2020 20:45;976;COLOMBIA;ES;100;20;96;100;100;95;100;100;100;100;100;100;100;100;100;50;50;0;7;7;10;5;10;10;8;;;;;3;10;10;10;1;1;0;1;0;2;5;10;10;10;10;10;10;6;10;9;8;0;0;9;8;3;0;7;3;2;9;7;2;9;8;8;0;8;8;9;30;70;4;16;6;100;1;4;1;;64;2;2;1;;6;1;1;1;213;7
2/05/2020 20:51;1690;COLOMBIA;ES;83;100;80;100;100;65;65;100;100;0;67;99;82;100;100;50;0;50;3;8;9;5;9;10;10;0;0;9;2;9;9;9;9;0;;0;0;5;8;9;7;8;10;8;7;7;7;9;8;8;3;;7;6;5;0;8;7;7;10;9;7;0;8;8;0;8;6;10;30;60;8;16;7;25;300;16;1;;55;2;3;5;;4;1;1;1;213;8
2/05/2020 20:51;2116;COLOMBIA;ES;90;0;100;100;80;100;100;100;100;20;80;50;50;100;100;100;0;0;8;8;5;5;5;8;9;5;0;0;5;2;10;9;9;0;8;7;8;8;8;8;9;9;5;5;5;5;5;10;8;7;6;10;5;0;0;5;5;5;5;5;5;0;0;5;0;7;0;0;7;10;80;5;12;8;25;3;2;1;;21;1;0;4;;6;1;1;1;213;10
2/05/2020 20:55;1752;COLOMBIA;ES;100;0;100;17;95;100;100;100;82;1;100;100;18;100;100;0;100;0;1;8;;5;;7;7;2;0;1;1;2;9;9;9;0;1;7;;7;;;;8;1;2;4;;;;5;5;9;10;3;2;0;5;1;1;1;9;2;0;0;0;0;2;0;0;6;50;50;3;16;5;100;300;4;1;;24;2;0;3;;2;1;1;1;213;5
2/05/2020 21:04;1920;COLOMBIA;ES;100;50;21;50;50;100;100;100;100;100;100;100;100;100;100;0;50;50;10;10;6;6;6;10;10;6;0;0;0;0;10;10;10;0;0;9;8;9;9;6;6;2;10;10;5;4;6;8;8;10;5;5;9;2;7;0;7;5;0;10;8;5;0;5;5;0;3;3;10;30;100;3;16;10;25;300;2;2;;19;2;0;4;;6;1;1;2;213;0
2/05/2020 21:06;607;COLOMBIA;ES;100;13;100;100;100;39;73;100;80;100;100;100;100;100;100;50;40;10;3;5;5;;3;10;10;1;0;0;0;5;8;8;10;0;2;;;10;10;3;;10;6;8;0;9;8;2;8;10;10;10;0;8;3;0;6;0;0;9;8;6;0;3;6;7;2;1;10;;100;4;14;2;25;30;0;2;;19;1;0;4;;6;2;1;1;213;0
2/05/2020 21:09;2027;COLOMBIA;ES;100;5;100;100;100;100;100;100;100;100;89;100;100;100;100;100;0;0;8;9;1;1;1;;;10;10;;;;10;10;10;0;10;10;9;10;9;9;0;0;10;10;10;10;10;10;9;10;1;1;9;1;8;1;9;1;0;9;9;9;0;6;9;0;0;0;9;0;10;1;2;10;;300;4;2;;59;1;0;6;;6;1;1;1;213;0
2/05/2020 21:14;1104;COLOMBIA;ES;100;0;100;100;100;100;83;100;0;100;0;100;51;100;100;20;80;0;5;6;1;0;4;10;3;0;0;0;0;6;10;8;6;0;5;6;7;6;3;7;6;1;7;8;1;4;5;8;2;3;8;2;4;3;4;4;6;4;7;9;7;3;1;3;6;2;3;1;7;20;80;4;9;3;25;3;7;1;;28;2;0;2;;4;1;2;2;213;5
2/05/2020 21:15;4845;COLOMBIA;ES;100;0;100;100;100;100;100;100;40;100;80;100;100;100;100;10;60;30;1;3;5;2;2;10;5;0;0;0;0;0;10;10;10;0;0;0;5;5;10;5;0;10;2;5;0;7;5;9;0;0;10;10;0;5;5;0;5;5;0;5;5;0;0;0;0;5;0;0;5;20;70;3;2;2;;;;2;;20;1;0;4;;5;1;1;1;213;9
2/05/2020 21:17;2656;COLOMBIA;ES;94;3;100;100;100;100;100;100;52;100;100;100;100;100;100;0;100;0;6;8;5;6;;10;5;9;9;9;9;2;10;9;10;5;5;5;5;6;5;5;5;5;10;9;9;10;10;10;3;8;6;6;9;5;5;1;10;8;0;9;9;4;1;10;10;5;1;5;9;30;70;5;5;7;25;300;4;1;;49;3;3;2;;5;1;1;1;;8
2/05/2020 21:17;1749;COLOMBIA;ES;100;0;100;100;100;100;100;100;100;100;100;100;100;100;100;0;100;0;10;10;0;0;0;10;0;0;0;0;0;0;10;10;10;0;0;10;10;10;10;0;10;10;10;10;10;10;10;10;10;10;5;0;9;0;0;0;0;0;0;10;10;10;0;10;10;10;0;0;5;10;10;0;16;10;0;900;4;2;;55;3;1;6;;5;1;1;1;213;10
2/05/2020 21:19;1484;COLOMBIA;ES;90;0;100;100;100;100;100;100;100;100;100;100;100;100;100;100;0;0;2;4;0;4;0;10;10;0;0;0;0;0;10;10;10;0;0;8;8;10;10;10;10;0;4;4;;8;8;10;10;10;5;1;4;0;0;0;0;0;0;10;7;7;1;7;7;2;7;7;7;0;100;1;8;2;25;3;4;2;;45;1;1;3;;8;2;1;1;213;0
2/05/2020 21:22;1905;COLOMBIA;ES;100;0;100;100;100;80;100;100;90;100;100;100;100;100;100;0;100;0;10;7;0;10;5;10;10;6;0;0;0;0;10;10;10;0;0;10;10;10;10;7;10;10;10;10;9;10;9;10;10;10;2;5;10;0;5;0;7;10;0;10;10;0;0;6;6;0;6;6;10;20;90;4;14;9;25;300;7;2;;21;2;0;4;;6;1;1;1;213;10
2/05/2020 21:23;3303;COLOMBIA;ES;96;5;98;99;100;97;90;100;100;89;100;92;100;100;100;100;0;0;9;9;7;3;6;10;10;8;3;0;7;1;10;10;10;0;3;6;10;10;10;10;10;10;9;9;7;5;7;8;0;8;6;3;7;1;5;0;2;2;1;10;10;3;1;3;1;7;1;1;1;0;10;3;7;9;25;300;0.5;2;;45;2;0;1;;9;1;1;1;213;10
2/05/2020 21:23;2594;COLOMBIA;ES;85;7;84;97;92;97;95;98;96;41;72;89;100;100;100;99;1;0;10;10;6;3;6;10;10;8;2;0;7;0;10;10;10;0;2;5;10;10;10;10;10;10;9;9;7;5;7;8;2;8;6;1;7;0;5;0;1;2;1;10;10;3;1;3;1;7;1;1;1;0;10;3;7;9;25;300;0.5;1;;58;2;0;1;;9;1;1;1;213;10
2/05/2020 21:23;2236;COLOMBIA;ES;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;50;25;25;8;8;8;8;10;10;10;;;5;;;10;10;10;;;;;;;;;;10;8;8;9;8;10;8;10;10;4;9;4;6;4;9;7;4;10;10;8;0;10;10;0;10;10;10;0;30;5;16;10;20;300;0;1;;24;1;0;1;;6;2;1;1;213;10
2/05/2020 21:38;7508;COLOMBIA;ES;100;0;100;100;100;80;91;100;14;88;100;100;100;100;100;0;100;0;4;9;6;8;6;10;10;0;0;0;0;4;10;10;10;0;0;10;9;10;7;6;10;10;6;6;6;8;9;10;7;9;2;4;4;0;6;6;10;4;7;10;10;8;0;7;4;2;5;5;10;20;40;5;11;9;20;300;4;2;;19;1;0;4;;6;1;1;1;213;6
2/05/2020 21:41;1176;COLOMBIA;ES;100;0;94;100;100;100;100;100;100;100;100;100;100;100;100;0;100;0;8;7;5;5;5;10;10;5;5;5;5;2;10;10;10;10;0;6;6;8;6;6;9;9;9;9;8;9;10;10;8;9;0;7;10;0;0;0;0;0;0;5;5;5;5;5;5;0;7;0;7;0;90;8;7;10;25;3;4;2;;42;1;0;3;;4;1;1;2;213;10
2/05/2020 21:42;2051;COLOMBIA;ES;97;0;97;100;100;92;93;100;95;100;100;100;100;100;100;0;100;0;8;9;9;9;9;10;10;0;0;0;0;0;0;10;10;0;0;10;10;10;10;10;10;0;10;10;10;10;10;10;9;10;7;0;10;0;0;0;10;10;0;9;9;8;0;10;9;0;0;10;10;20;70;7;9;9;25;1;4;2;;60;3;1;1;;4;1;1;1;213;9
2/05/2020 21:43;996;COLOMBIA;ES;100;0;100;100;100;100;100;100;100;100;100;100;1;100;100;0;50;50;5;5;10;10;10;10;10;10;0;10;10;0;10;10;10;0;0;10;10;0;10;10;0;0;10;10;10;10;10;10;10;10;0;0;10;5;5;0;10;10;0;10;10;10;0;10;10;10;10;10;10;50;50;5;16;10;25;3;7;1;;52;3;3;2;;2;1;1;1;;10
2/05/2020 21:44;14388;COLOMBIA;ES;80;49;80;85;88;78;79;82;79;48;51;52;51;51;52;100;0;0;4;4;7;7;;7;6;7;1;7;3;0;9;9;7;4;4;6;7;9;7;9;8;10;7;7;5;4;6;;4;4;3;4;6;8;7;6;7;7;7;7;7;4;4;4;3;6;4;6;4;20;70;4;4;9;25;3;7;1;;19;1;0;4;;5;1;1;1;213;6
2/05/2020 21:44;1114;COLOMBIA;ES;91;0;83;100;100;82;84;84;100;73;100;100;79;100;100;0;50;50;7;7;3;3;2;;;3;3;3;4;3;10;10;9;0;0;6;6;7;7;3;8;10;9;9;8;8;9;10;7;8;7;6;7;4;7;3;7;6;2;8;7;3;2;7;2;7;8;8;8;20;30;6;12;2;25;3;2;2;;21;1;0;4;;6;1;1;1;213;10
2/05/2020 21:48;2012;COLOMBIA;ES;88;33;100;100;100;100;100;100;100;100;100;100;100;100;100;50;50;0;10;10;5;5;5;10;10;0;0;0;0;1;8;10;10;0;0;5;8;10;10;7;10;10;10;8;9;10;10;10;10;10;1;0;10;0;0;0;9;0;0;10;10;5;0;5;10;2;0;0;8;50;50;5;10;10;25;3;4;2;;43;3;4;6;Independiente ;3;1;1;2;213;10
2/05/2020 21:55;1344;COLOMBIA;ES;86;10;90;80;91;90;95;100;94;87;90;100;100;100;100;60;0;40;3;8;;5;;9;8;;1;3;3;4;9;9;6;;7;3;8;3;8;7;7;7;8;8;6;6;;7;7;8;7;4;5;4;4;2;4;4;5;7;6;4;3;5;4;5;4;4;6;30;80;2;3;6;20;3;7;2;;26;1;0;4;;4;1;1;2;213;3
2/05/2020 22:03;1456;COLOMBIA;ES;100;0;100;100;100;100;100;100;100;100;100;100;100;100;100;100;0;0;7;4;;1;1;10;10;0;0;0;0;0;10;10;10;0;10;0;0;0;0;0;0;0;8;10;8;8;8;10;9;10;0;0;10;1;1;0;5;5;0;10;10;10;0;2;10;0;6;7;6;0;10;7;16;7;25;3;7;1;;51;3;2;6;;8;1;1;1;213;0
2/05/2020 22:09;1755;COLOMBIA;ES;100;42;100;100;100;96;94;100;5;85;;;;;;0;50;50;4;4;10;10;10;10;10;1;1;1;1;3;10;10;10;1;10;10;;10;9;;;1;10;10;10;2;9;9;4;9;6;1;10;1;9;2;7;3;0;9;9;8;1;9;9;1;;8;7;80;70;6;1;6;25;300;8;2;;23;1;0;4;;5;2;1;1;213;10
2/05/2020 22:12;12697;COLOMBIA;ES;100;5;43;100;100;100;100;100;100;100;100;100;45;100;100;10;70;20;10;9;0;;0;9;;;0;0;0;0;10;10;10;0;0;9;9;9;9;9;9;9;10;10;7;;9;9;7;9;1;1;;0;0;0;0;0;0;10;9;9;0;10;10;9;4;4;10;40;100;9;1;9;;;;2;;23;1;0;1;;6;1;1;1;213;8
2/05/2020 22:19;11547;COLOMBIA;ES;100;100;100;98;100;100;100;100;99;100;100;100;83;100;100;0;100;0;6;5;9;5;9;10;10;8;0;8;3;9;10;10;10;1;0;1;1;8;7;3;;0;5;7;8;8;9;10;7;6;4;3;5;5;4;2;7;5;2;9;9;3;0;5;5;1;2;5;8;30;20;7;15;8;20;300;4;2;;;1;0;5;;6;1;1;1;213;6
2/05/2020 22:25;1292;COLOMBIA;ES;100;9;100;100;100;100;100;100;20;100;93;94;93;93;94;0;70;30;8;9;;;2;5;5;0;0;0;0;2;10;10;10;0;9;6;8;8;6;9;1;1;9;9;9;9;9;10;8;9;2;3;7;1;1;1;1;1;1;9;9;1;1;9;8;2;1;1;1;10;40;2;16;8;125;300;4.5;2;;52;1;0;4;;5;1;1;1;;0
2/05/2020 22:35;1336;COLOMBIA;ES;60;0;50;90;100;100;100;100;100;100;100;100;100;100;100;0;100;0;5;8;5;5;5;10;10;6;5;5;5;3;10;10;8;0;0;7;4;5;5;5;5;8;6;8;7;5;7;9;10;10;7;3;6;1;5;1;5;5;5;7;5;5;0;7;5;9;0;5;5;30;70;2;9;9;25;3;;1;;25;1;0;6;Freelance;6;1;1;2;213;0
2/05/2020 22:36;2581;COLOMBIA;ES;70;14;100;100;100;92;100;100;72;100;100;100;100;100;100;70;30;0;8;9;0;;0;5;5;10;7;10;10;9;10;10;10;6;0;5;10;10;5;10;5;0;10;10;10;10;10;10;0;10;10;0;10;5;5;5;5;10;5;10;10;0;0;5;5;0;5;0;10;20;50;5;5;7;1;;;1;;40;3;3;6;;5;1;1;1;213;10
2/05/2020 22:39;1414;COLOMBIA;ES;100;0;100;100;100;0;0;0;0;100;100;100;100;100;100;0;100;0;6;6;0;;0;10;10;0;0;0;0;0;10;10;10;0;0;0;0;10;10;10;10;10;0;0;0;10;10;0;10;0;10;0;10;0;0;10;0;0;0;10;0;0;0;0;0;10;0;0;0;10;70;5;1;6;25;300;2;1;;23;1;0;1;;5;1;1;1;;0
2/05/2020 22:40;1192;COLOMBIA;ES;100;0;100;100;100;100;100;100;100;0;100;100;100;100;100;60;20;20;3;7;10;0;10;10;10;0;0;0;0;0;10;10;10;0;5;10;10;10;10;10;0;10;10;10;3;3;3;10;5;10;5;5;10;3;1;3;10;10;0;3;10;5;10;4;4;2;10;4;6;50;70;5;16;7;25;3;;2;;20;2;0;3;;5;1;1;1;213;10
2/05/2020 22:49;1261;COLOMBIA;ES;96;0;100;100;100;87;100;100;87;94;100;100;100;100;100;0;100;0;8;9;4;4;7;10;10;8;8;6;9;0;10;10;8;0;0;9;10;10;10;10;10;10;9;10;10;10;10;10;7;10;8;8;10;0;6;0;4;10;0;10;10;6;0;10;10;0;7;10;10;20;80;;16;10;125;300;8;2;;35;3;0;1;;4;1;1;1;213;9
2/05/2020 22:49;1983;COLOMBIA;ES;90;70;100;40;40;80;80;100;70;80;50;70;25;25;100;0;100;0;5;3;7;5;5;10;10;7;7;8;8;0;10;10;10;0;0;8;9;8;10;9;10;10;6;10;6;6;7;9;7;7;10;8;4;0;1;0;2;0;0;9;9;5;0;4;1;0;0;4;10;50;50;3;10;8;75;3;7;2;;22;1;0;4;;6;2;1;1;213;9
2/05/2020 22:58;3010;COLOMBIA;ES;95;0;95;95;95;70;69;83;79;68;90;86;71;97;79;50;25;25;8;7;0;4;4;9;8;1;4;3;3;5;10;10;10;3;8;5;5;5;8;7;5;1;5;8;1;5;5;3;9;9;0;5;2;5;5;1;5;5;5;7;5;5;5;7;7;6;5;5;3;20;40;7;2;5;40;300;16;2;;26;2;1;4;;8;1;1;1;213;5
2/05/2020 23:01;4586;COLOMBIA;ES;100;0;100;100;100;100;100;100;100;100;100;100;100;96;100;50;50;0;7;8;;5;;9;;;5;0;0;;10;9;10;0;0;;;;10;;10;0;10;10;9;10;10;10;5;10;10;0;9;0;0;5;10;0;0;8;8;7;4;9;5;;;7;0;20;100;9;16;8;25;300;8;2;;50;1;1;1;;3;1;1;2;213;10
2/05/2020 23:10;925;COLOMBIA;ES;80;10;100;90;100;100;100;100;10;0;100;0;50;70;100;100;0;0;0;7;0;0;0;0;0;0;0;0;0;5;10;10;10;10;5;10;0;10;10;7;10;0;0;0;2;1;6;10;0;5;10;10;5;0;0;10;0;0;10;6;1;1;10;0;0;10;0;0;0;70;70;2;3;3;25;3;4;1;;31;2;0;1;;5;1;1;1;213;0
2/05/2020 23:15;1603;COLOMBIA;ES;100;0;100;84;86;85;100;100;80;100;100;100;85;100;80;0;100;0;7;8;;8;;8;8;1;1;1;1;7;10;10;;0;2;;8;9;8;8;10;10;9;9;8;8;9;9;7;7;8;5;8;3;1;1;0;0;0;10;10;1;0;1;1;0;3;0;10;20;20;3;9;9;25;3;7;2;;59;3;2;2;;3;1;1;1;213;8
2/05/2020 23:18;1948;COLOMBIA;ES;100;0;100;100;100;47;47;100;55;59;77;96;97;100;100;0;70;30;7;9;4;1;3;10;10;8;2;6;5;3;8;10;10;0;1;10;9;8;9;8;9;1;9;10;9;9;9;10;7;9;9;10;9;7;6;0;10;5;0;10;9;7;0;10;8;0;9;10;10;0;80;3;16;5;130;3;4;2;;20;2;0;4;;3;1;1;1;213;10
2/05/2020 23:22;983;COLOMBIA;ES;80;21;91;83;100;100;98;100;81;55;100;98;38;100;31;50;50;0;3;7;6;5;7;8;8;3;0;0;0;9;10;10;6;1;6;8;8;10;8;2;2;2;3;6;2;9;7;7;1;6;4;8;7;7;2;3;8;7;7;8;7;5;3;2;9;3;0;1;10;0;40;5;6;7;25;3;7;2;;26;1;0;2;;7;1;1;1;213;10
2/05/2020 23:25;13744;COLOMBIA;ES;100;68;100;48;100;0;0;100;100;49;100;100;100;100;100;100;0;0;1;7;8;5;5;;;4;0;0;0;8;10;10;10;0;5;7;8;10;8;;5;;0;0;;0;4;0;5;0;0;5;0;5;5;9;0;8;5;5;2;2;2;2;2;8;2;2;5;30;80;5;4;3;50;300;7;2;;26;1;0;3;;4;1;1;2;213;5
2/05/2020 23:31;2842;COLOMBIA;ES;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;50;25;25;7;4;10;10;10;10;10;;10;;;0;10;10;10;10;0;0;0;0;0;;0;0;10;10;5;10;10;10;7;8;5;10;10;0;0;0;0;0;10;10;10;10;0;10;10;0;10;10;10;100;100;10;9;10;100;900;16;2;;55;3;2;3;;6;1;1;2;213;10
2/05/2020 23:55;1884;COLOMBIA;ES;90;50;100;100;100;100;100;100;70;100;100;100;90;100;100;20;30;50;6;7;;5;5;10;10;0;0;0;0;5;10;10;10;0;0;0;0;0;10;7;0;0;10;10;10;10;9;10;9;10;6;6;10;1;1;0;8;0;6;10;10;10;0;8;9;0;10;10;10;20;40;7;14;7;25;300;4;1;;28;3;0;6;Independiente reinventandome;8;1;1;1;213;0
3/05/2020 0:43;868;COLOMBIA;ES;100;0;100;100;100;100;100;100;100;100;100;100;100;100;100;0;100;0;9;10;5;;5;10;10;10;0;10;;5;10;10;10;10;10;8;10;9;10;10;10;0;10;10;10;10;10;;8;10;4;1;10;6;5;1;8;;;10;10;10;1;10;10;1;6;8;10;40;60;1;16;10;25;300;4;2;;48;3;2;1;;6;1;1;2;213;0
